lapp_id,woe_end_use,woe_job_type,cibil_loan_closed_unsecured_count_outlier_ob_woe,cibil_loan_closed_unsecured_disbursed_amt_sum_outlier_ob_woe,cibil_loan_active_personal_loan_tenure_avg_outlier_ob_woe,total_outflow_outlier_ob_woe,woe_educational_qualification,cibil_score_outlier_ob_woe,cibil_loan_active_count_outlier_ob_woe,cibil_loan_closed_credit_card_count_outlier_ob_woe,cibil_loan_closed_consumer_loan_count_outlier_ob_woe,cibil_enquiry_na_disbursed_amt_avg_outlier_ob_woe,cibil_loan_active_disbursed_amt_sum_outlier_ob_woe,avg_3m_ncf_outlier_ob_woe,woe_preferred_agreement_method,cibil_loan_active_instalment_amount_sum_outlier_ob_woe,cibil_loan_closed_consumer_loan_disbursed_amt_avg_outlier_ob_woe,woe_employment_year,total_3m_ncf_outlier_ob_woe,cibil_loan_active_tenure_avg_outlier_ob_woe,crif_loans_to_enquiries_outlier_ob_woe,cibil_loan_active_overdue_amt_sum_outlier_ob_woe,cibil_loan_closed_personal_loan_tenure_avg_outlier_ob_woe,woe_home_stay_duration,no_of_dependents_outlier_ob_woe,avg_3m_other_debit_sum_outlier_ob_woe,age_outlier_ob_woe,cibil_loan_closed_secured_tenure_avg_outlier_ob_woe,shift_1m_upi_credit_sum_outlier_ob_woe,non_financial_credit_score_outlier_ob_woe,crif_loan_closed_instalment_amount_sum_outlier_ob_woe,total_3m_upi_credit_sum_outlier_ob_woe,avg_3m_emi_debit_sum_outlier_ob_woe,cibil_loans_to_enquiries_outlier_ob_woe,total_3m_emi_debit_sum_outlier_ob_woe,employment_duration_outlier_ob_woe,cibil_loan_active_current_bal_sum_outlier_ob_woe,avg_3m_closing_balance_outlier_ob_woe,cibil_loan_active_disbursed_amt_avg_outlier_ob_woe,woe_kyc_method,trend_m2_m3_salary_credit_count_outlier_ob_woe,crif_score_outlier_ob_woe,crif_loan_active_count_outlier_ob_woe,avg_balance_m2_outlier_ob_woe,trend_m2_m3_upi_debit_sum_outlier_ob_woe,income_to_age_ratio_outlier_ob_woe,total_3m_bounce_debit_count_outlier_ob_woe,trend_m1_m2_closing_balance_outlier_ob_woe,shift_1m_other_debit_sum_outlier_ob_woe,avg_3m_credit_count_outlier_ob_woe,trend_m1_m2_pos_expense_debit_count_outlier_ob_woe,crif_loan_active_current_bal_sum_outlier_ob_woe
APP1687959400789108,5,5,5,5,18.06472886,5,15.86364706,19.86644689,18.5471797,5,5,11.68392685,15.81486159,5,20,5,5,5,5,20,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1688207322053523,5,5,11.14456744,11.51890367,5,5,15.86364706,20,5,5,5,11.68392685,5,11.92462163,5,5,5,5,5,5,5,5,5,5,5,6.748739968,18.53736925,5,18.53523604,5,5,20,5,20,5,5,5,17.36898549,5,5,20,5,5,5,5,5,20,5,20,5.423861422,20,5
APP1686389626447801,5,5,5,5,16.00320023,5,15.86364706,20,10.0849385,5,5,11.68392685,15.81486159,5,5,5,5,5,5,18.63003355,5,5,5,5,5,5,13.96519605,20,5,5,5,5,6.068468637,20,6.049953781,5,15.8713736,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1693480769626166,5,5,11.14456744,11.51890367,5,5,6.579237652,19.86644689,17.28213613,5,14.02923551,11.68392685,20,5,5,5,20,5,5,16.8864047,5,5,5,5,20,5,20,20,5,5,5,5,6.068468637,19.68110896,6.049953781,5,20,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1684624498405002,5,5,16.13141881,10.27747996,5,5,12.04860544,20,10.93216525,5,5,11.33866038,19.19065418,5,5,5,5,5,5,17.0499561,5,5,5,5,5,5,20,20,5,5,5,5,6.068468637,19.68110896,6.049953781,5,18.03431063,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1694366813422716,5,5,11.14456744,8.875205489,5,5,6.579237652,20,10.0849385,5,14.02923551,11.33866038,20,5,5,5,17.98962557,5,5,5,17.24945534,5,5,17.86157543,5,5,5,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,19.30591987,5,20,5,5,20,5,5,5,5,5,5,5,5.423861422,5,20
APP1688674907219213,5,5,5,5,18.06472886,5,5,20,13.16796517,5,5,11.68392685,19.19065418,5,20,5,5,5,5,16.8864047,5,5,5,17.86157543,5,5,18.53736925,20,5,5,5,5,6.068468637,18.11592958,6.049953781,5,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1692563425225070,5,5,11.14456744,8.875205489,5,5,5,19.86644689,13.16796517,5,5,11.68392685,15.81486159,5,5,5,5,5,5,20,5,5,5,5,20,5,13.96519605,20,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1686938380075186,5,5,13.91766555,13.95006173,5,5,12.04860544,19.51701368,18.5471797,5,14.02923551,11.68392685,20,5,5,5,20,5,5,14.13352437,5,5,5,5,5,5,5,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1691206526000707,5,5,5,5,17.42630819,5,15.86364706,19.51701368,13.16796517,5,5,11.68392685,15.81486159,20,5,5,5,5,20,14.13352437,5,5,5,5,5,20,13.96519605,5,15.77830219,5,5,20,5,18.11592958,5,5,5,17.36898549,5,5,20,5,5,20,5,5,20,20,20,5.423861422,20,5
APP1691467819990259,5,5,13.91766555,10.27747996,5,5,15.86364706,5,10.93216525,5,20,11.68392685,5,5,5,5,17.98962557,5,5,20,5,5,5,5,5,5,18.53736925,20,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1694574313149064,5,5,5,5,5,5,6.579237652,19.86644689,10.0849385,5,5,5,5,5,20,5,5,5,5,20,5,5,5,17.86157543,5,5,18.53736925,20,5,5,5,5,6.068468637,18.11592958,6.049953781,5,11.50693909,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1693306280633752,5,5,5,5,18.06472886,5,15.86364706,19.86644689,17.28213613,5,5,11.68392685,15.81486159,5,5,5,5,5,5,20,5,5,5,5,20,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1690567134833401,5,5,5,5,5,5,15.86364706,19.86644689,13.16796517,5,5,5,5,12.56360721,5,5,5,5,12.16876606,5,5,5,5,5,5,6.748739968,18.53736925,5,20,5,5,20,5,19.68110896,5,5,5,14.14564187,5,5,20,5,5,5,5,5,20,20,20,20,20,5
APP1693761280830604,5,5,5,5,5,5,15.86364706,20,10.93216525,5,5,5,19.19065418,5,5,5,5,5,5,16.8864047,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,20,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1692746538249979,5,5,5,5,5,5,20,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,10.11439076,18.53736925,5,15.70636525,5,5,19.00735252,5,5,5,5,5,17.36898549,5,5,20,5,5,5.739730997,5,5,20,20,14.46261847,5.423861422,20,5
APP1686943627361345,5,5,5,5,5,5,15.86364706,20,13.16796517,5,5,5,20,5,5,5,5,5,5,5,5,5,5,5,5,5,20,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695207119964882,5,5,11.14456744,11.51890367,5,5,6.579237652,19.51701368,13.16796517,5,20,5,5,5,5,5,17.98962557,5,5,5,5,5,17.71355162,16.48176529,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1684589473316559,5,5,5,5,5,5,15.86364706,19.86644689,10.0849385,5,5,11.68392685,5,5,5,5,5,5,5,5,20,5,5,16.48176529,5,5,18.53736925,5,5,5,20,5,6.068468637,19.68110896,6.049953781,5,11.50693909,5,19.3821797,5,5,20,5,5,5,5,5,5,5,5.423861422,5,5
APP1694374997923744,5,5,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,20,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1693826008092295,5,5,11.14456744,10.27747996,5,5,6.579237652,20,17.28213613,5,5,5,20,12.56360721,20,5,5,5,12.16876606,16.8864047,5,5,5,5,5,10.11439076,18.53736925,5,15.70636525,5,5,5,18.46701027,18.11592958,18.62988966,5,19.30591987,14.14564187,20,5,20,5,5,5,5,5,20,5,5,5.423861422,20,5
APP1690291756238911,5,5,11.14456744,13.95006173,5,5,6.579237652,19.86644689,13.16796517,5,14.02923551,11.68392685,19.19065418,5,5,20,20,5,5,5,5,5,5,5,5,5,18.53736925,20,5,5,5,5,6.068468637,19.68110896,6.049953781,5,18.03431063,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1690034289430529,5,5,5,5,5,5,20,20,17.28213613,5,5,5,20,20,5,5,5,5,20,16.8864047,5,5,5,16.48176529,5,6.748739968,18.53736925,5,15.77830219,5,5,20,5,19.68110896,5,5,19.30591987,20,20,5,20,5,5,20,5,5,20,20,5,20,20,5
APP1695365775408197,5,5,11.14456744,10.27747996,5,5,15.86364706,20,17.28213613,5,14.02923551,5,20,5,5,5,20,5,5,16.8864047,18.86246405,5,5,5,5,5,5,20,5,5,5,5,6.068468637,19.68110896,6.049953781,5,19.30591987,5,20,5,5,20,9.876732541,5,5,5,5,5,5,5.423861422,5,20
APP1686852048049808,5,5,16.13141881,15.89752543,18.06472886,5,15.86364706,5,17.28213613,19.70552413,20,20,20,20,20,5,17.98962557,5,20,20,17.24945534,20,20,5,5,6.748739968,18.53736925,20,20,5,5,19.00735252,20,19.68110896,20,5,19.30591987,20,20,5,20,5,5,20,5,5,20,5,14.46261847,5.423861422,20,17.93481052
APP1693116260444581,5,5,5,5,18.06472886,5,15.86364706,19.51701368,10.93216525,5,5,11.68392685,15.81486159,5,5,5,5,5,5,20,5,5,5,5,20,5,18.53736925,20,5,5,5,5,6.068468637,19.68110896,6.049953781,5,11.50693909,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1692646339513764,5,5,5,5,18.06472886,5,15.86364706,19.86644689,13.16796517,5,5,5,20,5,5,5,5,5,5,20,5,5,5,16.48176529,5,5,18.53736925,20,5,5,5,5,6.068468637,18.11592958,6.049953781,5,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1694369034730277,5,5,11.14456744,11.51890367,5,5,15.86364706,20,10.93216525,5,5,5,20,5,5,5,5,5,5,16.8864047,5,5,5,5,5,5,20,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1689037181330278,5,5,11.14456744,5,5,5,5,20,13.16796517,5,5,5,20,5,5,5,5,5,5,5,5,5,5,5,5,5,20,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1690199029397003,5,5,18.24261188,13.95006173,5,5,5,20,18.5471797,19.83920695,5,5,20,12.56360721,5,20,5,5,12.16876606,17.0499561,5,5,5,5,5,6.748739968,13.96519605,20,15.77830219,5,5,20,5,19.68110896,5,5,19.30591987,20,20,5,20,5,5,20,5,5,20,5,5,5.423861422,20,5
APP1690738838234354,5,5,11.14456744,5,5,5,15.86364706,20,10.0849385,5,5,11.33866038,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1690835106483445,5,5,5,5,5,5,15.86364706,19.51701368,13.16796517,5,5,20,19.19065418,5,5,5,5,5,5,16.8864047,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1694378891357721,5,5,5,5,18.06472886,5,15.86364706,20,10.93216525,5,5,11.68392685,15.81486159,20,5,5,5,5,20,20,5,5,5,17.86157543,5,6.748739968,5,5,15.77830219,5,5,20,5,19.68110896,5,5,15.8713736,20,20,5,20,20,5,20,5,5,20,5,5,5.423861422,20,17.93481052
APP1694376760215666,5,5,11.14456744,15.89752543,5,5,15.86364706,20,13.16796517,19.83920695,5,11.33866038,20,5,5,5,5,5,5,16.8864047,5,5,5,5,5,5,5,20,5,5,5,5,6.068468637,19.68110896,6.049953781,5,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1692403152428075,5,5,16.13141881,15.89752543,16.00320023,5,6.579237652,20,20,19.83920695,20,11.33866038,20,5,5,20,17.98962557,5,5,16.8864047,5,5,5,5,5,5,18.53736925,20,5,5,5,5,6.068468637,19.68110896,6.049953781,5,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1682340391608931,5,5,5,5,5,5,15.86364706,19.51701368,13.16796517,5,5,11.68392685,15.81486159,12.56360721,5,5,5,5,12.16876606,5,17.24945534,5,5,5,5,6.748739968,18.53736925,5,15.77830219,5,5,20,5,19.68110896,5,5,5,20,5,5,20,20,5,20,5,5,20,20,5,5.423861422,20,5
APP1693739627551861,5,5,11.14456744,11.51890367,16.00320023,5,5,20,13.16796517,5,5,11.33866038,19.19065418,5,5,20,5,5,5,18.63003355,5,5,5,17.86157543,5,5,20,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,20,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1693382354260004,5,5,5,5,5,5,15.86364706,20,13.16796517,5,5,11.68392685,15.81486159,5,5,5,5,5,5,5,5,5,5,5,5,5,18.53736925,20,5,5,5,5,6.068468637,18.11592958,6.049953781,5,15.8713736,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1686487496696718,5,5,5,5,5,5,15.86364706,19.86644689,13.16796517,5,5,11.33866038,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1689655453552527,5,5,5,5,5,5,15.86364706,19.86644689,13.16796517,5,5,11.33866038,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1681956638838949,5,5,11.14456744,13.95006173,18.06472886,5,6.579237652,20,10.93216525,5,20,11.33866038,19.19065418,5,5,5,20,5,5,20,17.24945534,5,5,5,5,5,5,20,5,5,5,5,6.068468637,19.68110896,6.049953781,5,20,5,20,5,5,20,5,5,5,5,5,5,5,5.423861422,5,5
APP1688053315701283,13.98805257,5,5,5,5,5,12.04860544,5,5,5,5,5,5,11.1477103,5,5,5,5,10.3330662,5,5,5,5,5,5,6.748739968,18.53736925,5,18.53523604,5,5,19.00735252,5,5,5,5,5,14.14564187,5,5,20,5,5,7.200775004,5,5,20,20,20,5.423861422,20,5
APP1693305604211478,5,5,5,5,5,5,15.86364706,20,13.16796517,5,5,11.68392685,5,5,5,5,5,5,5,5,5,5,5,5,20,5,13.96519605,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1691395481326589,5,5,11.14456744,8.875205489,17.42630819,5,15.86364706,20,10.93216525,5,5,11.68392685,5,5,5,5,5,5,5,14.13352437,5,5,5,5,20,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1693372987311838,5,5,11.14456744,13.95006173,5,5,15.86364706,19.51701368,13.16796517,5,5,5,20,5,5,5,5,5,5,16.8864047,5,5,5,5,5,5,20,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1693208409276076,5,5,11.14456744,5,18.06472886,5,6.579237652,20,17.28213613,5,14.02923551,11.68392685,19.19065418,12.56360721,5,5,17.98962557,5,12.16876606,20,5,5,5,5,14.24464052,20,5,20,18.53523604,5,5,5,6.068468637,20,6.049953781,5,20,17.36898549,20,5,20,5,5,5.739730997,20,5,20,20,20,5.423861422,20,5
APP1681686348128110,5,5,11.14456744,5,5,5,6.579237652,20,10.0849385,5,14.02923551,11.68392685,5,5,5,5,17.98962557,5,5,5,17.24945534,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,20,5,5,5,5,5,5,5,5.423861422,5,5
APP1684849828147667,5,5,5,5,18.06472886,5,15.86364706,20,10.93216525,5,5,11.68392685,15.81486159,5,5,5,5,5,5,20,5,5,5,5,5,5,5,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695116448706454,5,5,5,5,5,5,15.86364706,20,20,5,5,11.68392685,15.81486159,5,20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1684499748361645,5,5,5,5,5,5,15.86364706,19.51701368,13.16796517,5,5,11.33866038,5,5,5,5,5,5,5,5,17.24945534,5,5,16.48176529,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,20,5,5,5,5,5,5,5,5.423861422,5,5
APP1691389183136958,5,5,5,5,5,5,15.86364706,19.51701368,13.16796517,5,5,11.68392685,5,5,5,5,5,5,5,5,5,5,5,5,14.24464052,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1691134059552441,5,5,16.13141881,15.89752543,18.06472886,5,5,5,17.28213613,19.70552413,20,20,20,5,5,5,17.98962557,5,5,20,17.24945534,20,20,5,14.24464052,5,20,20,5,5,5,5,6.068468637,19.68110896,6.049953781,5,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,17.93481052
APP1688661945265797,5,5,5,5,17.42630819,5,15.86364706,20,10.93216525,5,5,11.68392685,15.81486159,5,5,5,5,5,5,14.13352437,5,5,5,5,5,5,13.96519605,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,20,18.57076852,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1692481725334951,5,5,11.14456744,5,5,5,6.579237652,19.86644689,13.16796517,19.83920695,5,11.33866038,15.81486159,5,5,5,5,5,5,5,5,5,5,17.86157543,5,5,18.53736925,20,5,5,5,5,6.068468637,18.11592958,6.049953781,5,15.8713736,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1684428718271391,5,5,5,5,16.00320023,5,15.86364706,20,10.93216525,5,5,11.68392685,15.81486159,5,5,5,5,5,5,18.63003355,5,5,5,5,5,5,13.96519605,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,15.8713736,5,20,5,5,20,5,5,5,5,5,5,5,5.423861422,5,17.93481052
APP1693115067661802,5,5,11.14456744,10.27747996,5,5,15.86364706,20,13.16796517,5,5,11.68392685,15.81486159,5,20,5,5,5,5,14.13352437,5,5,5,5,20,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,15.8713736,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1694663696405127,5,5,5,5,5,5,5,20,10.0849385,5,5,20,19.19065418,5,5,5,5,5,5,16.8864047,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1688575027075591,5,5,18.24261188,20,5,5,20,19.51701368,18.5471797,20,14.02923551,5,20,11.1477103,5,20,20,5,10.3330662,16.8864047,5,5,5,5,20,6.748739968,18.53736925,5,15.77830219,5,5,20,5,19.68110896,5,5,19.30591987,17.36898549,20,18.57076852,20,5,5,5,20,5,20,5,20,5.423861422,20,5
APP1690747996309232,5,5,13.91766555,13.95006173,5,5,15.86364706,19.51701368,20,20,5,5,20,5,5,5,5,5,5,16.8864047,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,19.30591987,5,20,18.57076852,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1690853397066225,5,5,5,5,5,5,5,20,10.0849385,5,5,11.68392685,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1681974276833617,5,5,11.14456744,13.95006173,5,5,6.579237652,20,10.93216525,5,5,11.68392685,15.81486159,5,5,5,5,5,5,16.8864047,17.24945534,5,17.71355162,5,5,5,5,5,5,5,20,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,20,5,5,20,5,5,5,5,5,5,5,5.423861422,5,17.93481052
APP1691316930428091,5,5,5,5,5,5,15.86364706,19.86644689,13.16796517,5,5,11.68392685,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1689867259426254,5,5,5,5,5,5,15.86364706,19.86644689,13.16796517,5,5,11.68392685,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1691755624435024,5,5,16.13141881,15.89752543,18.06472886,5,6.579237652,5,17.28213613,19.70552413,20,20,20,20,5,5,17.98962557,5,20,20,17.24945534,20,20,5,5,20,5,20,15.77830219,5,5,20,12.95809766,19.68110896,12.91882292,5,19.30591987,17.36898549,20,5,20,5,5,5,5,5,20,5,5,5.423861422,20,17.93481052
APP1688664660226126,5,5,11.14456744,13.95006173,5,5,15.86364706,19.86644689,10.93216525,5,5,11.68392685,15.81486159,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,20,5,5,5,5,6.068468637,18.11592958,6.049953781,5,15.8713736,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1681066087588722,5,5,11.14456744,5,5,5,6.579237652,20,10.0849385,5,14.02923551,11.68392685,5,5,5,5,17.98962557,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,20,5,5,5,5,5,5,5,5.423861422,5,5
APP1688665206143737,5,5,5,5,5,5,15.86364706,20,10.93216525,5,5,11.68392685,19.19065418,5,5,5,5,5,5,16.8864047,5,5,5,16.48176529,5,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,15.8713736,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1691493007590210,5,5,5,5,5,5,15.86364706,19.51701368,13.16796517,5,5,11.68392685,5,5,5,5,5,5,5,20,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1690934161266285,5,5,11.14456744,5,5,5,15.86364706,19.51701368,5,5,5,11.68392685,5,5,5,5,5,5,5,5,5,5,5,5,14.24464052,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1689862099398289,5,5,11.14456744,5,5,5,15.86364706,20,17.28213613,5,5,11.68392685,15.81486159,5,5,5,5,5,5,5,5,5,5,5,5,5,20,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1685697874624556,5,5,11.14456744,5,5,5,15.86364706,20,10.93216525,5,5,11.68392685,15.81486159,5,5,5,5,5,5,18.63003355,5,5,5,5,5,5,13.96519605,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1693850831941093,5,5,11.14456744,10.27747996,5,5,6.579237652,20,10.93216525,5,5,11.33866038,20,5,20,5,5,5,5,16.8864047,17.24945534,20,5,5,5,5,5,20,5,5,20,5,6.068468637,20,6.049953781,5,19.30591987,5,20,5,5,20,5,5,5,5,5,5,5,5.423861422,5,20
APP1692115197094230,5,5,5,5,5,5,15.86364706,20,13.16796517,5,5,11.68392685,5,5,5,5,5,5,5,5,5,5,5,5,20,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1690836800339474,5,5,5,5,5,5,15.86364706,20,13.16796517,5,5,11.68392685,5,5,5,5,5,5,5,5,5,5,5,5,20,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1691391278713890,5,5,16.13141881,13.95006173,5,5,15.86364706,5,13.16796517,20,5,11.68392685,20,5,5,5,5,5,5,5,5,5,17.71355162,5,5,5,5,20,5,5,5,5,6.068468637,19.68110896,6.049953781,5,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1686212121387544,5,5,11.14456744,15.89752543,5,5,5,19.86644689,13.16796517,19.83920695,5,5,19.19065418,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695660531086063,5,5,5,5,5,5,15.86364706,20,13.16796517,5,5,11.68392685,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1689686957429300,5,5,5,5,5,5,5,19.51701368,13.16796517,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,20,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1689594119015910,5,5,11.14456744,5,5,5,15.86364706,19.86644689,5,5,5,11.68392685,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1687959768079141,5,5,11.14456744,8.875205489,5,5,15.86364706,20,10.0849385,5,14.02923551,5,20,5,20,5,20,5,5,16.8864047,5,5,5,17.86157543,5,5,20,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1692586483071509,5,5,18.24261188,13.95006173,5,5,6.579237652,20,5,19.83920695,20,11.68392685,5,5,5,5,17.98962557,5,5,5,5,5,5,5,5,5,5,20,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
